caller_address	caller_name	callee_address	callee_name	callsite_address	evidence_source	evidence
0x800CE38C	fn_800CE38C	0x80013200	fn_80013200	0x800CE3F0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF44E11; direct_target=0x80013200
0x800CE43C	fn_800CE43C	0x800D95B8	fn_800D95B8	0x800CE47C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4800B13D; direct_target=0x800D95B8
0x800CE490	fn_800CE490	0x8012724C	fn_8012724C	0x800CE4B0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48058D9D; direct_target=0x8012724C
0x800CE490	fn_800CE490	0x8012724C	fn_8012724C	0x800CE4D0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48058D7D; direct_target=0x8012724C
0x800CE4EC	fn_800CE4EC	0x800AAC04	fn_800AAC04	0x800CE500	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFDC705; direct_target=0x800AAC04
0x800CE558	fn_800CE558	0x800AAC04	fn_800AAC04	0x800CE56C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFDC699; direct_target=0x800AAC04
0x800CE5C4	fn_800CE5C4	0x800AAC04	fn_800AAC04	0x800CE5F0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFDC615; direct_target=0x800AAC04
0x800CE5C4	fn_800CE5C4	0x800CFD4C	fn_800CFD4C	0x800CE62C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48001721; direct_target=0x800CFD4C
0x800CE658	fn_800CE658	0x800AAC04	fn_800AAC04	0x800CE66C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFDC599; direct_target=0x800AAC04
0x800CE6B4	fn_800CE6B4	0x800AAC04	fn_800AAC04	0x800CE6F4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFDC511; direct_target=0x800AAC04
0x800CE6B4	fn_800CE6B4	0x800CFD4C	fn_800CFD4C	0x800CE730	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4800161D; direct_target=0x800CFD4C
0x800CE760	fn_800CE760	0x800AAC04	fn_800AAC04	0x800CE78C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFDC479; direct_target=0x800AAC04
0x800CE760	fn_800CE760	0x800CFD4C	fn_800CFD4C	0x800CE7C8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48001585; direct_target=0x800CFD4C
0x800CE7F4	fn_800CE7F4	0x8012724C	fn_8012724C	0x800CE810	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48058A3D; direct_target=0x8012724C
0x800CE834	fn_800CE834	0x80012D00	NuSpecialFind	0x800CE860	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF444A1; direct_target=0x80012D00
0x800CE834	fn_800CE834	0x800130F4	fn_800130F4	0x800CE868	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF4488D; direct_target=0x800130F4
0x800CE834	fn_800CE834	0x80013200	fn_80013200	0x800CE8A8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF44959; direct_target=0x80013200
0x800CE8C0	fn_800CE8C0	0x8008FA44	fn_8008FA44	0x800CE8E4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFC1161; direct_target=0x8008FA44
0x800CE8FC	fn_800CE8FC	0x800D95B8	fn_800D95B8	0x800CE934	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4800AC85; direct_target=0x800D95B8
0x800CE948	fn_800CE948	0x8012724C	fn_8012724C	0x800CE964	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x480588E9; direct_target=0x8012724C
0x800CE980	fn_800CE980	0x8008FA44	fn_8008FA44	0x800CE99C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFC10A9; direct_target=0x8008FA44
0x800CE980	fn_800CE980	0x8008FA44	fn_8008FA44	0x800CE9B4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFC1091; direct_target=0x8008FA44
0x800CE980	fn_800CE980	0x8011EBF4	fn_8011EBF4	0x800CE9C4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48050231; direct_target=0x8011EBF4
0x800CE9DC	fn_800CE9DC	0x80012D00	NuSpecialFind	0x800CEA38	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF442C9; direct_target=0x80012D00
0x800CE9DC	fn_800CE9DC	0x80013380	fn_80013380	0x800CEA48	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF44939; direct_target=0x80013380
0x800CE9DC	fn_800CE9DC	0x8008EFD0	fn_8008EFD0	0x800CEA50	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFC0581; direct_target=0x8008EFD0
0x800CE9DC	fn_800CE9DC	0x80012D00	NuSpecialFind	0x800CEA84	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF4427D; direct_target=0x80012D00
0x800CEA9C	fn_800CEA9C	0x8012724C	fn_8012724C	0x800CEAB8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48058795; direct_target=0x8012724C
0x800CEAD4	fn_800CEAD4	0x800AAC04	fn_800AAC04	0x800CEB00	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFDC105; direct_target=0x800AAC04
0x800CEAD4	fn_800CEAD4	0x800CFD4C	fn_800CFD4C	0x800CEB3C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48001211; direct_target=0x800CFD4C
0x800CEB68	fn_800CEB68	0x800AAC04	fn_800AAC04	0x800CEB94	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFDC071; direct_target=0x800AAC04
0x800CEB68	fn_800CEB68	0x800CFD4C	fn_800CFD4C	0x800CEBD0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4800117D; direct_target=0x800CFD4C
0x800CEBFC	fn_800CEBFC	0x800AAC04	fn_800AAC04	0x800CEC28	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFDBFDD; direct_target=0x800AAC04
0x800CEBFC	fn_800CEBFC	0x800CFD4C	fn_800CFD4C	0x800CEC64	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x480010E9; direct_target=0x800CFD4C
0x800CEC90	fn_800CEC90	0x8012724C	fn_8012724C	0x800CECB0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4805859D; direct_target=0x8012724C
0x800CEC90	fn_800CEC90	0x8012724C	fn_8012724C	0x800CECD0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4805857D; direct_target=0x8012724C
0x800CEC90	fn_800CEC90	0x8012724C	fn_8012724C	0x800CECE8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48058565; direct_target=0x8012724C
0x800CEC90	fn_800CEC90	0x8012724C	fn_8012724C	0x800CED00	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4805854D; direct_target=0x8012724C
0x800CEC90	fn_800CEC90	0x8012724C	fn_8012724C	0x800CED18	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48058535; direct_target=0x8012724C
0x800CED34	fn_800CED34	0x800AAC04	fn_800AAC04	0x800CED60	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFDBEA5; direct_target=0x800AAC04
0x800CED34	fn_800CED34	0x800CFD4C	fn_800CFD4C	0x800CED9C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48000FB1; direct_target=0x800CFD4C
0x800CEDC8	fn_800CEDC8	0x8012724C	fn_8012724C	0x800CEDE4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48058469; direct_target=0x8012724C
0x800CEE00	fn_800CEE00	0x8011FB44	fn_8011FB44	0x800CEE2C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48050D19; direct_target=0x8011FB44
0x800CEE40	fn_800CEE40	0x8008F720	fn_8008F720	0x800CEE7C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFC08A5; direct_target=0x8008F720
0x800CEE40	fn_800CEE40	0x8008FA0C	fn_8008FA0C	0x800CEE9C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFC0B71; direct_target=0x8008FA0C
0x800CEE40	fn_800CEE40	0x8012724C	fn_8012724C	0x800CEEB4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48058399; direct_target=0x8012724C
0x800CEE40	fn_800CEE40	0x8012724C	fn_8012724C	0x800CEED4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48058379; direct_target=0x8012724C
0x800CEEF0	fn_800CEEF0	0x800D7ED8	fn_800D7ED8	0x800CEF0C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48008FCD; direct_target=0x800D7ED8
0x800CEEF0	fn_800CEEF0	0x800C62A0	fn_800C62A0	0x800CEF24	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFF737D; direct_target=0x800C62A0
0x800CEF44	fn_800CEF44	0x800D7ED8	fn_800D7ED8	0x800CEF8C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48008F4D; direct_target=0x800D7ED8
0x800CEFAC	fn_800CEFAC	0x8008FA0C	fn_8008FA0C	0x800CEFD0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFC0A3D; direct_target=0x8008FA0C
0x800CF03C	fn_800CF03C	0x800D95B8	fn_800D95B8	0x800CF0A0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4800A519; direct_target=0x800D95B8
0x800CF0C0	fn_800CF0C0	0x8008FA44	fn_8008FA44	0x800CF0DC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFC0969; direct_target=0x8008FA44
0x800CF138	fn_800CF138	0x800AAC04	fn_800AAC04	0x800CF14C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFDBAB9; direct_target=0x800AAC04
0x800CF1BC	fn_800CF1BC	0x80108E6C	fn_80108E6C	0x800CF1E0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48039C8D; direct_target=0x80108E6C
0x800CF1BC	fn_800CF1BC	0x80105500	fn_80105500	0x800CF200	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48036301; direct_target=0x80105500
0x800CF214	fn_800CF214	0x8014BCCC	Shop_DrawSubMenuAndTopShelf	0x800CF220	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4807CAAD; direct_target=0x8014BCCC
0x800CF214	fn_800CF214	0x800E1D0C	fn_800E1D0C	0x800CF224	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48012AE9; direct_target=0x800E1D0C
0x800CF238	fn_800CF238	0x8000ECA4	fn_8000ECA4	0x800CF38C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3F919; direct_target=0x8000ECA4
0x800CF238	fn_800CF238	0x8000ABDC	fn_8000ABDC	0x800CF398	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3B845; direct_target=0x8000ABDC
0x800CF238	fn_800CF238	0x8000ABDC	fn_8000ABDC	0x800CF3B0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3B82D; direct_target=0x8000ABDC
0x800CF3D8	fn_800CF3D8	0x800CF238	fn_800CF238	0x800CF504	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFFFD35; direct_target=0x800CF238
0x800CF3D8	fn_800CF3D8	0x800CF238	fn_800CF238	0x800CF5E8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFFFC51; direct_target=0x800CF238
0x800CF708	fn_800CF708	0x8000CCA4	fn_8000CCA4	0x800CF7E8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3D4BD; direct_target=0x8000CCA4
0x800CF708	fn_800CF708	0x8000EDF8	NuVecSub	0x800CF83C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3F5BD; direct_target=0x8000EDF8
0x800CF708	fn_800CF708	0x8000ED58	NuFdiv	0x800CF848	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3F511; direct_target=0x8000ED58
0x800CF708	fn_800CF708	0x8000CA1C	NuVecScale	0x800CF854	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3D1C9; direct_target=0x8000CA1C
0x800CF708	fn_800CF708	0x8000EDD4	NuVecAdd	0x800CF864	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3F571; direct_target=0x8000EDD4
0x800CF708	fn_800CF708	0x8000CCA4	fn_8000CCA4	0x800CF950	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3D355; direct_target=0x8000CCA4
0x800CF708	fn_800CF708	0x8000EDF8	NuVecSub	0x800CF988	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3F471; direct_target=0x8000EDF8
0x800CF708	fn_800CF708	0x8000ED58	NuFdiv	0x800CF994	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3F3C5; direct_target=0x8000ED58
0x800CF708	fn_800CF708	0x8000CA1C	NuVecScale	0x800CF9A0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3D07D; direct_target=0x8000CA1C
0x800CF708	fn_800CF708	0x8000EDD4	NuVecAdd	0x800CF9B0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3F425; direct_target=0x8000EDD4
0x800CFBFC	fn_800CFBFC	0x8000CB74	fn_8000CB74	0x800CFC50	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3CF25; direct_target=0x8000CB74
0x800CFBFC	fn_800CFBFC	0x8000B144	NuASin	0x800CFC58	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3B4ED; direct_target=0x8000B144
0x800CFBFC	fn_800CFBFC	0x8000B080	NuAngDiff	0x800CFC64	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3B41D; direct_target=0x8000B080
0x800CFD80	fn_800CFD80	0x8000ABDC	fn_8000ABDC	0x800CFDA4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3AE39; direct_target=0x8000ABDC
0x800CFD80	fn_800CFD80	0x8000C844	NuVecRotateX	0x800CFDC8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3CA7D; direct_target=0x8000C844
0x800CFD80	fn_800CFD80	0x8000ABDC	fn_8000ABDC	0x800CFDD4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3AE09; direct_target=0x8000ABDC
0x800CFE08	fn_800CFE08	0x8000ABDC	fn_8000ABDC	0x800CFE30	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3ADAD; direct_target=0x8000ABDC
0x800CFE08	fn_800CFE08	0x8000ECA4	fn_8000ECA4	0x800CFE58	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3EE4D; direct_target=0x8000ECA4
0x800CFE08	fn_800CFE08	0x8000ABDC	fn_8000ABDC	0x800CFE64	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3AD79; direct_target=0x8000ABDC
0x800D0030	fn_800D0030	0x8000EDF8	NuVecSub	0x800D00C0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3ED39; direct_target=0x8000EDF8
0x800D0030	fn_800D0030	0x8000CB50	fn_8000CB50	0x800D00C8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3CA89; direct_target=0x8000CB50
0x800D00FC	fn_800D00FC	0x8000CCA4	fn_8000CCA4	0x800D0168	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3CB3D; direct_target=0x8000CCA4
0x800D00FC	fn_800D00FC	0x800CF708	fn_800CF708	0x800D0188	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFFF581; direct_target=0x800CF708
0x800D01C4	fn_800D01C4	0x8000CA1C	NuVecScale	0x800D0220	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3C7FD; direct_target=0x8000CA1C
0x800D01C4	fn_800D01C4	0x8000EDD4	NuVecAdd	0x800D0230	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3EBA5; direct_target=0x8000EDD4
0x800D01C4	fn_800D01C4	0x8000CA1C	NuVecScale	0x800D02B0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3C76D; direct_target=0x8000CA1C
0x800D01C4	fn_800D01C4	0x8000EDD4	NuVecAdd	0x800D02C0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3EB15; direct_target=0x8000EDD4
0x800D0374	fn_800D0374	0x8000E250	fn_8000E250	0x800D03D0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3DE81; direct_target=0x8000E250
0x800D0374	fn_800D0374	0x8000E3C0	fn_8000E3C0	0x800D03E4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3DFDD; direct_target=0x8000E3C0
0x800D0374	fn_800D0374	0x8000E3C0	fn_8000E3C0	0x800D03FC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3DFC5; direct_target=0x8000E3C0
0x800D0374	fn_800D0374	0x8000E250	fn_8000E250	0x800D0410	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3DE41; direct_target=0x8000E250
0x800D0374	fn_800D0374	0x8000E540	fn_8000E540	0x800D0424	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3E11D; direct_target=0x8000E540
0x800D0374	fn_800D0374	0x8000E3C0	fn_8000E3C0	0x800D043C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3DF85; direct_target=0x8000E3C0
0x800D0374	fn_800D0374	0x8000E540	fn_8000E540	0x800D0450	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3E0F1; direct_target=0x8000E540
0x800D0374	fn_800D0374	0x8000E250	fn_8000E250	0x800D0464	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3DDED; direct_target=0x8000E250
0x800D0374	fn_800D0374	0x8000E540	fn_8000E540	0x800D047C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3E0C5; direct_target=0x8000E540
0x800D0374	fn_800D0374	0x8000E250	fn_8000E250	0x800D0490	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3DDC1; direct_target=0x8000E250
0x800D0374	fn_800D0374	0x8000E3C0	fn_8000E3C0	0x800D04A4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3DF1D; direct_target=0x8000E3C0
0x800D04BC	fn_800D04BC	0x800950D0	fn_800950D0	0x800D04D8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFC4BF9; direct_target=0x800950D0
0x800D05E0	fn_800D05E0	0x80129F6C	fn_80129F6C	0x800D0730	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4805983D; direct_target=0x80129F6C
0x800D05E0	fn_800D05E0	0x80095128	fn_80095128	0x800D075C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFC49CD; direct_target=0x80095128
0x800D07B0	fn_800D07B0	0x800130F4	fn_800130F4	0x800D07F4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF42901; direct_target=0x800130F4
0x800D07B0	fn_800D07B0	0x8000DC80	fn_8000DC80	0x800D0810	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3D471; direct_target=0x8000DC80
0x800D07B0	fn_800D07B0	0x80072410	fn_80072410	0x800D0904	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFA1B0D; direct_target=0x80072410
0x800D0964	fn_800D0964	0x800A4E68	fn_800A4E68	0x800D0A70	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFD43F9; direct_target=0x800A4E68
0x800D0964	fn_800D0964	0x800A4E68	fn_800A4E68	0x800D0B08	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFD4361; direct_target=0x800A4E68
0x800D0964	fn_800D0964	0x8007F354	fn_8007F354	0x800D0B44	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFAE811; direct_target=0x8007F354
0x800D0964	fn_800D0964	0x800A4E68	fn_800A4E68	0x800D0C54	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFD4215; direct_target=0x800A4E68
0x800D0964	fn_800D0964	0x800A4E68	fn_800A4E68	0x800D0CCC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFD419D; direct_target=0x800A4E68
0x800D0964	fn_800D0964	0x800D07B0	fn_800D07B0	0x800D0CE0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFFFAD1; direct_target=0x800D07B0
0x800D0964	fn_800D0964	0x800A4E68	fn_800A4E68	0x800D0CF4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFD4175; direct_target=0x800A4E68
0x800D0964	fn_800D0964	0x800D3814	fn_800D3814	0x800D0DC4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48002A51; direct_target=0x800D3814
0x800D0964	fn_800D0964	0x800A3224	fn_800A3224	0x800D0DE8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFD243D; direct_target=0x800A3224
0x800D0964	fn_800D0964	0x8008A04C	fn_8008A04C	0x800D0E68	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFB91E5; direct_target=0x8008A04C
0x800D0964	fn_800D0964	0x8008F1F0	fn_8008F1F0	0x800D10E8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFBE109; direct_target=0x8008F1F0
0x800D0964	fn_800D0964	0x800D05E0	fn_800D05E0	0x800D1138	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFFF4A9; direct_target=0x800D05E0
0x800D149C	NuCameraSet	0x80071720	fn_80071720	0x800D14D0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFA0251; direct_target=0x80071720
0x800D149C	NuCameraSet	0x801038E8	fn_801038E8	0x800D1684	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48032265; direct_target=0x801038E8
0x800D149C	NuCameraSet	0x801038E8	fn_801038E8	0x800D1698	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48032251; direct_target=0x801038E8
0x800D149C	NuCameraSet	0x801038E8	fn_801038E8	0x800D16AC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4803223D; direct_target=0x801038E8
0x800D149C	NuCameraSet	0x801038E8	fn_801038E8	0x800D1728	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x480321C1; direct_target=0x801038E8
0x800D149C	NuCameraSet	0x801038E8	fn_801038E8	0x800D1740	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x480321A9; direct_target=0x801038E8
0x800D149C	NuCameraSet	0x801038E8	fn_801038E8	0x800D1758	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48032191; direct_target=0x801038E8
0x800D149C	NuCameraSet	0x801038E8	fn_801038E8	0x800D1770	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48032179; direct_target=0x801038E8
0x800D149C	NuCameraSet	0x801038E8	fn_801038E8	0x800D1788	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48032161; direct_target=0x801038E8
0x800D149C	NuCameraSet	0x801038E8	fn_801038E8	0x800D17A0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48032149; direct_target=0x801038E8
0x800D149C	NuCameraSet	0x8000CB74	fn_8000CB74	0x800D1808	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3B36D; direct_target=0x8000CB74
0x800D1840	Player_UpdateState	0x800AB98C	fn_800AB98C	0x800D1878	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFDA115; direct_target=0x800AB98C
0x800D1840	Player_UpdateState	0x801040CC	fn_801040CC	0x800D188C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48032841; direct_target=0x801040CC
0x800D1840	Player_UpdateState	0x800B00B8	fn_800B00B8	0x800D18D8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFDE7E1; direct_target=0x800B00B8
0x800D1840	Player_UpdateState	0x800B00B8	fn_800B00B8	0x800D18F8	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFDE7C1; direct_target=0x800B00B8
0x800D1840	Player_UpdateState	0x800A1C18	Menu_CleanupAndReset	0x800D1904	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFD0315; direct_target=0x800A1C18
0x800D1840	Player_UpdateState	0x8000EDF8	NuVecSub	0x800D1938	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF3D4C1; direct_target=0x8000EDF8
0x800D1840	Player_UpdateState	0x80059C44	fn_80059C44	0x800D1950	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF882F5; direct_target=0x80059C44
0x800D1840	Player_UpdateState	0x800AFF58	fn_800AFF58	0x800D1964	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFDE5F5; direct_target=0x800AFF58
0x800D197C	fn_800D197C	0x801269AC	fn_801269AC	0x800D1990	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4805501D; direct_target=0x801269AC
0x800D197C	fn_800D197C	0x800ABCC8	fn_800ABCC8	0x800D1998	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFDA331; direct_target=0x800ABCC8
0x800D197C	fn_800D197C	0x80128D58	fn_80128D58	0x800D19A0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x480573B9; direct_target=0x80128D58
0x800D197C	fn_800D197C	0x800A696C	fn_800A696C	0x800D1A94	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFD4ED9; direct_target=0x800A696C
0x800D197C	fn_800D197C	0x800ABD50	fn_800ABD50	0x800D1BEC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFDA165; direct_target=0x800ABD50
0x800D197C	fn_800D197C	0x800A5DBC	fn_800A5DBC	0x800D1BFC	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFD41C1; direct_target=0x800A5DBC
0x800D197C	fn_800D197C	0x800A5DBC	fn_800A5DBC	0x800D1C20	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFD419D; direct_target=0x800A5DBC
0x800D197C	fn_800D197C	0x800A696C	fn_800A696C	0x800D1C28	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFD4D45; direct_target=0x800A696C
0x800D197C	fn_800D197C	0x80103D18	fn_80103D18	0x800D1C44	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x480320D5; direct_target=0x80103D18
0x800D197C	fn_800D197C	0x800A76AC	fn_800A76AC	0x800D1C90	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFD5A1D; direct_target=0x800A76AC
0x800D197C	fn_800D197C	0x80098190	fn_80098190	0x800D1CC4	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFC64CD; direct_target=0x80098190
0x800D197C	fn_800D197C	0x80098858	fn_80098858	0x800D1CD0	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFC6B89; direct_target=0x80098858
0x800D197C	fn_800D197C	0x800D1174	fn_800D1174	0x800D1D2C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFFF449; direct_target=0x800D1174
0x800D197C	fn_800D197C	0x800D149C	NuCameraSet	0x800D1D40	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BFFF75D; direct_target=0x800D149C
0x800D197C	fn_800D197C	0x8010980C	fn_8010980C	0x800D1E3C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x480379D1; direct_target=0x8010980C
0x800D197C	fn_800D197C	0x8010A0D8	fn_8010A0D8	0x800D1E60	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48038279; direct_target=0x8010A0D8
0x800D197C	fn_800D197C	0x80023E9C	NuCameraTransformClip	0x800D1E8C	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x4BF52011; direct_target=0x80023E9C
0x800D197C	fn_800D197C	0x800D3ACC	fn_800D3ACC	0x800D1E94	PPC opcode 18 with LK=1 (bl/bla)	instruction=0x48001C39; direct_target=0x800D3ACC
