source_binary	architecture	address	symbol_type	section	type_abbrev	raw_name	clean_name	demangled	subsystem
lsw2	ppc		A	absolute	other	_NuPartGetSeed.eh	NuPartGetSeed.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPartResetGlobalTime.eh	NuPartResetGlobalTime.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPartSetSeed.eh	NuPartSetSeed.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPause.eh	NuPause.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPCActivePads.eh	NuPCActivePads.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPCAPI_ResetRenderStats.eh	NuPCAPI_ResetRenderStats.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPCAPI_SLIRenderingActive.eh	NuPCAPI_SLIRenderingActive.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPCCheckDXInstalled.eh	NuPCCheckDXInstalled.eh		Nu2
lsw2	ppc		A	absolute	other	_Nupc_getdefs.eh	Nupc_getdefs.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPCGetMasterConfig.eh	NuPCGetMasterConfig.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPCGetMasterConfigItem.eh	NuPCGetMasterConfigItem.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPCGetWindowClass.eh	NuPCGetWindowClass.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPCIsRunningOnVistaOrLater.eh	NuPCIsRunningOnVistaOrLater.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPCLastMouse.eh	NuPCLastMouse.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPcRegisterInputs.eh	NuPcRegisterInputs.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPCSetAppSaveFolders.eh	NuPCSetAppSaveFolders.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPCSetAppWindowTitle.eh	NuPCSetAppWindowTitle.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPCSetCursorMode.eh	NuPCSetCursorMode.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPCSetFocusOverride.eh	NuPCSetFocusOverride.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPCSetMasterConfigItem.eh	NuPCSetMasterConfigItem.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPCSetMenuBeepCallback.eh	NuPCSetMenuBeepCallback.eh		Nu2
lsw2	ppc		A	absolute	other	_nupc_widescreen.eh	nupc_widescreen.eh		Other
lsw2	ppc		A	absolute	other	_NuPlatformUsesDisplayListsPS.eh	NuPlatformUsesDisplayListsPS.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPlayVideo.eh	NuPlayVideo.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPlnEqnPn.eh	NuPlnEqnPn.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPlnLineVU0.eh	NuPlnLineVU0.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPointRelToBoundingBox.eh	NuPointRelToBoundingBox.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPollDevices.eh	NuPollDevices.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPortalClipTest.eh	NuPortalClipTest.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPortalEnabled.eh	NuPortalEnabled.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPortalInit.eh	NuPortalInit.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPortalMaxDepth.eh	NuPortalMaxDepth.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPortalNumRooms.eh	NuPortalNumRooms.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPortalResetActive.eh	NuPortalResetActive.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPortalRoomClipTestAll.eh	NuPortalRoomClipTestAll.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPortalRoomClipTest.eh	NuPortalRoomClipTest.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPortalSetActive.eh	NuPortalSetActive.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPortalWhichRoom.eh	NuPortalWhichRoom.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPow.eh	NuPow.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPower2.eh	NuPower2.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPPUnpack.eh	NuPPUnpack.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPrim2DAddDrawPrim.eh	NuPrim2DAddDrawPrim.eh		Nu2
lsw2	ppc		a	absolute	other	_NuPrim2DAddXY.eh	NuPrim2DAddXY.eh		Nu2
lsw2	ppc		a	absolute	other	_NuPrim2DAddXY.eh	NuPrim2DAddXY.eh		Nu2
lsw2	ppc		a	absolute	other	_NuPrim2DAddXY.eh	NuPrim2DAddXY.eh		Nu2
lsw2	ppc		a	absolute	other	_NuPrim2DAddXY.eh	NuPrim2DAddXY.eh		Nu2
lsw2	ppc		a	absolute	other	_NuPrim2DAddXYZ.eh	NuPrim2DAddXYZ.eh		Nu2
lsw2	ppc		a	absolute	other	_NuPrim2DAddXYZ.eh	NuPrim2DAddXYZ.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPrim2DEnd.eh	NuPrim2DEnd.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPrim3DBegin.eh	NuPrim3DBegin.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPrimDestroy.eh	NuPrimDestroy.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPrimSwapBuffers.eh	NuPrimSwapBuffers.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPs2ApplyDeadZone.eh	NuPs2ApplyDeadZone.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPs2InitIOP.eh	NuPs2InitIOP.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPs2InitVideo.eh	NuPs2InitVideo.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPs2PadDemoEnd.eh	NuPs2PadDemoEnd.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPs2PadSetMotors.eh	NuPs2PadSetMotors.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPs2ReadPad.eh	NuPs2ReadPad.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPs2VideoScreenDump.eh	NuPs2VideoScreenDump.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPSFileInitDevices.eh	NuPSFileInitDevices.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPSFileLSeek.eh	NuPSFileLSeek.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPSFileRead.eh	NuPSFileRead.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPSFileWrite.eh	NuPSFileWrite.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPtInPoly.eh	NuPtInPoly.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPtInPolyXY.eh	NuPtInPolyXY.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPtInPolyXZ.eh	NuPtInPolyXZ.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPtInPolyYX.eh	NuPtInPolyYX.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPtInPolyYZ.eh	NuPtInPolyYZ.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPtInPolyZX.eh	NuPtInPolyZX.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPtInPolyZY.eh	NuPtInPolyZY.eh		Nu2
lsw2	ppc		A	absolute	other	_NuPtrBlockFix.eh	NuPtrBlockFix.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntBaseline.eh	NuQFntBaseline.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntEncodeUnicodeChar.eh	NuQFntEncodeUnicodeChar.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntEncodeUnicodeString.eh	NuQFntEncodeUnicodeString.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntHeight.eh	NuQFntHeight.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntHeightScale.eh	NuQFntHeightScale.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntLenScale.eh	NuQFntLenScale.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntMove2d.eh	NuQFntMove2d.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntMove.eh	NuQFntMove.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntMoveRS.eh	NuQFntMoveRS.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntPopCoordinateSystem.eh	NuQFntPopCoordinateSystem.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntPopPrintMode.eh	NuQFntPopPrintMode.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntPrintLenW.eh	NuQFntPrintLenW.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntPrintRSW.eh	NuQFntPrintRSW.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntPrintW.eh	NuQFntPrintW.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntPushCoordinateSystem.eh	NuQFntPushCoordinateSystem.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntPushPrintMode.eh	NuQFntPushPrintMode.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntSet2d.eh	NuQFntSet2d.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntSetColour2d.eh	NuQFntSetColour2d.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntSetColour.eh	NuQFntSetColour.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntSetColourRS.eh	NuQFntSetColourRS.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntSetCoordinateSystem.eh	NuQFntSetCoordinateSystem.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntSet.eh	NuQFntSet.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntSetICGap.eh	NuQFntSetICGap.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntSetJustifiedTolerances.eh	NuQFntSetJustifiedTolerances.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntSetMtx.eh	NuQFntSetMtx.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntSetMtxRS.eh	NuQFntSetMtxRS.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntSetPointSize.eh	NuQFntSetPointSize.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntSetPrintMode.eh	NuQFntSetPrintMode.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntSetRS.eh	NuQFntSetRS.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntSetScale2d.eh	NuQFntSetScale2d.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntSetScale.eh	NuQFntSetScale.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntSetScaleRS.eh	NuQFntSetScaleRS.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQFntSetSpaceWidth.eh	NuQFntSetSpaceWidth.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQuatAdd.eh	NuQuatAdd.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQuatCubicInt.eh	NuQuatCubicInt.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQuatHarmonize.eh	NuQuatHarmonize.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQuatHermiteInt.eh	NuQuatHermiteInt.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQuatInv.eh	NuQuatInv.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQuatLerp.eh	NuQuatLerp.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQuatMagnitude.eh	NuQuatMagnitude.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQuatMul.eh	NuQuatMul.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQuatSub.eh	NuQuatSub.eh		Nu2
lsw2	ppc		A	absolute	other	_NuQuatToMtx.eh	NuQuatToMtx.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRainDraw.eh	NuRainDraw.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRainSetDrop.eh	NuRainSetDrop.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRainSetFall.eh	NuRainSetFall.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRand.eh	NuRand.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRandFloat.eh	NuRandFloat.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRandFloatSeeded.eh	NuRandFloatSeeded.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRandGetSeed.eh	NuRandGetSeed.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRandInt.eh	NuRandInt.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRandIntSeeded.eh	NuRandIntSeeded.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRandSeed.eh	NuRandSeed.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRandSetSeed.eh	NuRandSetSeed.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRDPF.eh	NuRDPF.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRDPI.eh	NuRDPI.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRegisterEndFrameCallBackFn.eh	NuRegisterEndFrameCallBackFn.eh		Nu2
lsw2	ppc		A	absolute	other	_NURelease2DSystem.eh	NURelease2DSystem.eh		Other
lsw2	ppc		A	absolute	other	_NURender2DSystem.eh	NURender2DSystem.eh		Other
lsw2	ppc		A	absolute	other	_NuRndIsReflectionGobj.eh	NuRndIsReflectionGobj.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndIsShadowReceiveRenderGobj.eh	NuRndIsShadowReceiveRenderGobj.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrAddShadedPol.eh	NuRndrAddShadedPol.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrAddShadowEllips.eh	NuRndrAddShadowEllips.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrAddShadowPrims.eh	NuRndrAddShadowPrims.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrAddWaterRipple.eh	NuRndrAddWaterRipple.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrBurstObjBegin.eh	NuRndrBurstObjBegin.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrBurstObjBeginEx.eh	NuRndrBurstObjBeginEx.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrBurstObjEndCntNoClip.eh	NuRndrBurstObjEndCntNoClip.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrBurstObjEndNoClipMtxPtr.eh	NuRndrBurstObjEndNoClipMtxPtr.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrClippingStatus.eh	NuRndrClippingStatus.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrClose.eh	NuRndrClose.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrCreateBlendShapeDeformerWeightsArray.eh	NuRndrCreateBlendShapeDeformerWeightsArray.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrDither.eh	NuRndrDither.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrDrawShadedPols.eh	NuRndrDrawShadedPols.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrEarlyInit.eh	NuRndrEarlyInit.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrEndReflectionRender.eh	NuRndrEndReflectionRender.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrEndSceneEx.eh	NuRndrEndSceneEx.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrEndShadowReceiveRender.eh	NuRndrEndShadowReceiveRender.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrFlickerInit.eh	NuRndrFlickerInit.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrFlush.eh	NuRndrFlush.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrFlushMtl.eh	NuRndrFlushMtl.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrGetBackTid.eh	NuRndrGetBackTid.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrGetCullDebug.eh	NuRndrGetCullDebug.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrGetTempMatrices.eh	NuRndrGetTempMatrices.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrGetTempVertices.eh	NuRndrGetTempVertices.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrGlobalFrameCount.eh	NuRndrGlobalFrameCount.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrGlobalFrameCountPause.eh	NuRndrGlobalFrameCountPause.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrGlobalMtl.eh	NuRndrGlobalMtl.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrInitWorld.eh	NuRndrInitWorld.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrInsideBeginScene.eh	NuRndrInsideBeginScene.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrItemDist.eh	NuRndrItemDist.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrLine3dDbg.eh	NuRndrLine3dDbg.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrLine3dDbgFlush.eh	NuRndrLine3dDbgFlush.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrOverrideShaders.eh	NuRndrOverrideShaders.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrPspDraw.eh	NuRndrPspDraw.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrQuad3dDbg.eh	NuRndrQuad3dDbg.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrRectUV2dNoScale.eh	NuRndrRectUV2dNoScale.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrRectUVStream.eh	NuRndrRectUVStream.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrReleaseDynamicObjects.eh	NuRndrReleaseDynamicObjects.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrReleaseTempMatrices.eh	NuRndrReleaseTempMatrices.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrReleaseTempVertices.eh	NuRndrReleaseTempVertices.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrResetScissor.eh	NuRndrResetScissor.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrScene.eh	NuRndrScene.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrSetAmbientLight.eh	NuRndrSetAmbientLight.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrSetAmbientLightSpecular.eh	NuRndrSetAmbientLightSpecular.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrSetBlendData.eh	NuRndrSetBlendData.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrSetBorderMtl.eh	NuRndrSetBorderMtl.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrSetCullDebug.eh	NuRndrSetCullDebug.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrSetDebBaseRange.eh	NuRndrSetDebBaseRange.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrSetDebBox.eh	NuRndrSetDebBox.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrSetDirectionalLights.eh	NuRndrSetDirectionalLights.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrSetFxMtx.eh	NuRndrSetFxMtx.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrSetLocalMtx.eh	NuRndrSetLocalMtx.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrSetScissor.eh	NuRndrSetScissor.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrSetViewMtx.eh	NuRndrSetViewMtx.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrSetWind.eh	NuRndrSetWind.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrShadowDirCol.eh	NuRndrShadowDirCol.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrShadowInit.eh	NuRndrShadowInit.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrShadowMaskEnabled.eh	NuRndrShadowMaskEnabled.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrShadowOnOff.eh	NuRndrShadowOnOff.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrStartReflectionRender.eh	NuRndrStartReflectionRender.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrStartShadowReceiveRender.eh	NuRndrStartShadowReceiveRender.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrStreamAddMtl.eh	NuRndrStreamAddMtl.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrStreamBlockEnd.eh	NuRndrStreamBlockEnd.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrStreamLink.eh	NuRndrStreamLink.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrStreamSetMisc.eh	NuRndrStreamSetMisc.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrSwapStreamBuffers.eh	NuRndrSwapStreamBuffers.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrTrail.eh	NuRndrTrail.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrTri2di.eh	NuRndrTri2di.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrTriStrip2d.eh	NuRndrTriStrip2d.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrTriStrip3dClip.eh	NuRndrTriStrip3dClip.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrWasDrawnUnreflectedGobj.eh	NuRndrWasDrawnUnreflectedGobj.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrWaterLevelTint.eh	NuRndrWaterLevelTint.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrWaterRip.eh	NuRndrWaterRip.eh		Nu2
lsw2	ppc		A	absolute	other	_NuRndrWaterRippleUpdate.eh	NuRndrWaterRippleUpdate.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSceneSetConvParams.eh	NuSceneSetConvParams.eh		Nu2
lsw2	ppc		A	absolute	other	_NuScratchAlloc128.eh	NuScratchAlloc128.eh		Nu2
lsw2	ppc		A	absolute	other	_NuScratchAlloc32.eh	NuScratchAlloc32.eh		Nu2
lsw2	ppc		A	absolute	other	_NuScratchAlloc64.eh	NuScratchAlloc64.eh		Nu2
lsw2	ppc		A	absolute	other	_NuScratchRelease.eh	NuScratchRelease.eh		Nu2
lsw2	ppc		A	absolute	other	_NuScratchReset.eh	NuScratchReset.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSetCutSceneCharacterCreateDataFn.eh	NuSetCutSceneCharacterCreateDataFn.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSetCutSceneCharacterDestroyDataFn.eh	NuSetCutSceneCharacterDestroyDataFn.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSetCutSceneCharacterEvalFn.eh	NuSetCutSceneCharacterEvalFn.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSetCutSceneCharacterReleaseFn.eh	NuSetCutSceneCharacterReleaseFn.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSetCutSceneCharacterRenderFn.eh	NuSetCutSceneCharacterRenderFn.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSetCutSceneDestroyCharactersFn.eh	NuSetCutSceneDestroyCharactersFn.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSetCutSceneFindCharactersFn.eh	NuSetCutSceneFindCharactersFn.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSetCutSceneRequestSFXFn.eh	NuSetCutSceneRequestSFXFn.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSetCutSceneResetCharactersFn.eh	NuSetCutSceneResetCharactersFn.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSetCutSceneRigidCollisionCheckFn.eh	NuSetCutSceneRigidCollisionCheckFn.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSetCutSceneRigidPostRenderFn.eh	NuSetCutSceneRigidPostRenderFn.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSetCutSceneSFXFixUpFn.eh	NuSetCutSceneSFXFixUpFn.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSetCutSceneSFXUpdateFn.eh	NuSetCutSceneSFXUpdateFn.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSetGameControls.eh	NuSetGameControls.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSetGetHGObjFromIndxFn.eh	NuSetGetHGObjFromIndxFn.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSetShadowPos.eh	NuSetShadowPos.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSetStickmousemode.eh	NuSetStickmousemode.eh		Nu2
lsw2	ppc		A	absolute	other	_NuShaderBuilderSetGlobal.eh	NuShaderBuilderSetGlobal.eh		Nu2
lsw2	ppc		A	absolute	other	_NuShadowAddSpotHack.eh	NuShadowAddSpotHack.eh		Nu2
lsw2	ppc		A	absolute	other	_NuShadowGetLightDir.eh	NuShadowGetLightDir.eh		Nu2
lsw2	ppc		A	absolute	other	_NuShadowGetObjPos.eh	NuShadowGetObjPos.eh		Nu2
lsw2	ppc		A	absolute	other	_NuShadowGetTextureScale.eh	NuShadowGetTextureScale.eh		Nu2
lsw2	ppc		A	absolute	other	_NuShadowGetTranslation.eh	NuShadowGetTranslation.eh		Nu2
lsw2	ppc		A	absolute	other	_NuShadowSetStatus.eh	NuShadowSetStatus.eh		Nu2
lsw2	ppc		A	absolute	other	_NuShadowSetTextureScale.eh	NuShadowSetTextureScale.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSinApprox.eh	NuSinApprox.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSoundAddRumble.eh	NuSoundAddRumble.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSoundAddStream.eh	NuSoundAddStream.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSoundAddStreamEx.eh	NuSoundAddStreamEx.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSoundAppendStereoStream.eh	NuSoundAppendStereoStream.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSoundCancelCheckStereo.eh	NuSoundCancelCheckStereo.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSoundCheckAndStartStereo.eh	NuSoundCheckAndStartStereo.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSoundClearLoopHold.eh	NuSoundClearLoopHold.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSoundDrawMem.eh	NuSoundDrawMem.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSoundFClose.eh	NuSoundFClose.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSoundFlushLoops.eh	NuSoundFlushLoops.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSoundFOpen.eh	NuSoundFOpen.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSoundFOpenSize.eh	NuSoundFOpenSize.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSoundFRead.eh	NuSoundFRead.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSoundFSeek.eh	NuSoundFSeek.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSoundHoldOffMusic.eh	NuSoundHoldOffMusic.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSoundInit.eh	NuSoundInit.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSoundKillAllAudioWait.eh	NuSoundKillAllAudioWait.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSoundLoadingSfx.eh	NuSoundLoadingSfx.eh		Nu2
lsw2	ppc		A	absolute	other	_NuSoundPauseStereoStream.eh	NuSoundPauseStereoStream.eh		Nu2
