# gc_lbl_addr	gc_lbl_name	ref_func	ref_addr	tag	op
0x801d2dd0	lbl_801D2DD0	fn_80116FEC	0x8011705c	addr	addi
0x801d2dd0	lbl_801D2DD0	fn_80135E18	0x80135e40	addr	addi
0x801d2dd0	lbl_801D2DD0	fn_801474EC	0x80147648	addr	addi
0x801d2dd4	lbl_801D2DD4	fn_800BA87C	0x800bb024	addr	addi
0x801d2dd4	lbl_801D2DD4	fn_800EBF2C	0x800ebfd0	addr	addi
0x801d2dd4	lbl_801D2DD4	fn_800EBF2C	0x800ebfd0	addr	addi
0x801d5358	lbl_801D5358	fn_800A5DBC	0x800a5f94	addr	addi
0x801d5358	lbl_801D5358	fn_800A5DBC	0x800a6034	addr	addi
0x801d5358	lbl_801D5358	fn_800A5DBC	0x800a60dc	addr	addi
0x801d5359	lbl_801D5359	fn_800A5DBC	0x800a5fdc	addr	addi
0x801d53c8	lbl_801D53C8	fn_800AAD10	0x800aad78	addr	addi
0x801d53c8	lbl_801D53C8	fn_800AAD10	0x800aae20	addr	addi
0x801d53c8	lbl_801D53C8	fn_800AAE44	0x800aaea0	addr	addi
0x801d53c8	lbl_801D53C8	fn_800AAF44	0x800aafec	addr	addi
0x801d53c8	lbl_801D53C8	fn_800AAF44	0x800ab0f0	addr	addi
0x801d53c8	lbl_801D53C8	fn_800AB534	0x800ab614	addr	addi
0x801d53c8	lbl_801D53C8	fn_800AC340	0x800ac350	addr	addi
0x801d53c8	lbl_801D53C8	PauseMenu_HandleEntry2	0x800ac454	addr	addi
0x801d53c8	lbl_801D53C8	Menu_InitDefinitions	0x800b3e94	addr	addi
0x801d53c8	lbl_801D53C8	Menu_InitDefinitions	0x800b3f10	addr	addi
0x801d53c8	lbl_801D53C8	fn_800DFC04	0x800dfe78	addr	addi
0x801d53c8	lbl_801D53C8	fn_801474EC	0x80147650	addr	addi
0x801d53c8	lbl_801D53C8	fn_80149420	0x80149910	addr	addi
0x801d56c8	lbl_801D56C8	fn_800AAE44	0x800aae4c	addr	addi
0x801d56c8	lbl_801D56C8	fn_800AAE44	0x800aaeec	addr	addi
0x801d56c8	lbl_801D56C8	fn_800AAF44	0x800ab1cc	addr	addi
0x801d56c8	lbl_801D56C8	fn_800AB2B0	0x800ab2d0	addr	addi
0x801d56c8	lbl_801D56C8	fn_800AB2B0	0x800ab324	addr	addi
0x801d56c8	lbl_801D56C8	fn_800AB2B0	0x800ab39c	addr	addi
0x801d56c8	lbl_801D56C8	fn_800AB2B0	0x800ab3d8	addr	addi
0x801d56c8	lbl_801D56C8	fn_800AB428	0x800ab4a8	addr	addi
0x801d56c8	lbl_801D56C8	fn_800AB534	0x800ab660	addr	addi
0x801d56c8	lbl_801D56C8	fn_800AC304	0x800ac30c	addr	addi
0x801d56c8	lbl_801D56C8	fn_800AC384	0x800ac39c	addr	addi
0x801d56c8	lbl_801D56C8	fn_800AC384	0x800ac404	addr	addi
0x801d56c8	lbl_801D56C8	PauseMenu_HandleEntry2	0x800ac480	addr	addi
0x801d56c8	lbl_801D56C8	Menu_InitDefinitions	0x800b3ed8	addr	addi
0x801d5708	lbl_801D5708	fn_800AD4C4	0x800aeee4	addr	addi
0x801d5714	lbl_801D5714	fn_800ACCC8	0x800acce4	addr	addi
0x801d5744	lbl_801D5744	fn_800AD4C4	0x800ae9d4	addr	addi
0x801d5744	lbl_801D5744	fn_800AD4C4	0x800aec64	addr	addi
0x801d5744	lbl_801D5744	DebugMenu_ToggleOption1	0x800aff00	addr	addi
0x801d5964	lbl_801D5964	fn_800A3224	0x800a3258	addr	addi
0x801d5964	lbl_801D5964	fn_800A39A8	0x800a3a80	addr	addi
0x801d5964	lbl_801D5964	fn_800A4E68	0x800a5084	addr	addi
0x801d5964	lbl_801D5964	fn_800A55D4	0x800a5808	addr	addi
0x801d5964	lbl_801D5964	fn_800BE9B0	0x800bec00	addr	addi
0x801d5964	lbl_801D5964	fn_800C5640	0x800c5778	addr	addi
0x801d5964	lbl_801D5964	fn_800C5A10	0x800c5b18	addr	addi
0x801d5964	lbl_801D5964	fn_800DBDE0	0x800dbe50	addr	addi
0x801d5964	lbl_801D5964	fn_800DBDE0	0x800dc114	addr	addi
0x801d5964	lbl_801D5964	fn_800DC454	0x800dc4c8	addr	addi
0x801d5964	lbl_801D5964	fn_800DC454	0x800dc7a0	addr	addi
0x801d5964	lbl_801D5964	fn_800E7400	0x800e74c0	addr	addi
0x801d5964	lbl_801D5964	fn_800EB3B8	0x800eb4a8	addr	addi
0x801d5964	lbl_801D5964	fn_800EB3B8	0x800eb684	addr	addi
0x801d5964	lbl_801D5964	fn_800EB3B8	0x800eb76c	addr	addi
0x801d5964	lbl_801D5964	fn_800EB3B8	0x800eb920	addr	addi
0x801d5964	lbl_801D5964	fn_800F1ECC	0x800f21a0	addr	addi
0x801d5964	lbl_801D5964	fn_800F5C34	0x800f5e08	addr	addi
0x801d5964	lbl_801D5964	fn_80120EF8	0x80121054	addr	addi
0x801d5964	lbl_801D5964	fn_80120EF8	0x801210a8	addr	addi
0x801d5964	lbl_801D5964	fn_8012A2EC	0x8012a394	addr	addi
0x801d5964	lbl_801D5964	fn_8012A718	0x8012a800	addr	addi
0x801d5964	lbl_801D5964	fn_8012C1C8	0x8012c4a8	addr	addi
0x801d5964	lbl_801D5964	fn_8012E5DC	0x8012e89c	addr	addi
0x801d5964	lbl_801D5964	fn_8012F090	0x8012f2e8	addr	addi
0x801d5964	lbl_801D5964	fn_8012F3AC	0x8012f4c4	addr	addi
0x801d5964	lbl_801D5964	fn_8012F5B8	0x8012f958	addr	addi
0x801d5964	lbl_801D5964	fn_80130C60	0x80130fec	addr	addi
0x801d5964	lbl_801D5964	fn_8013CBAC	0x8013d044	addr	addi
0x801d5964	lbl_801D5964	fn_80141158	0x80141334	addr	addi
0x801d5970	lbl_801D5970	fn_8013E8F8	0x8013e9bc	addr	addi
0x801d597c	lbl_801D597C	fn_800A34B0	0x800a35d0	addr	addi
0x801d597c	lbl_801D597C	fn_800A76AC	0x800a7774	addr	addi
0x801d597c	lbl_801D597C	fn_800A76AC	0x800a7b50	addr	addi
0x801d597c	lbl_801D597C	fn_800A76AC	0x800a7ca8	addr	addi
0x801d597c	lbl_801D597C	fn_800B7870	0x800b7894	addr	addi
0x801d597c	lbl_801D597C	fn_800B8BD4	0x800b8c6c	addr	addi
0x801d597c	lbl_801D597C	fn_800D2C5C	0x800d2d30	addr	addi
0x801d597c	lbl_801D597C	fn_8010980C	0x80109af8	addr	addi
0x801d597c	lbl_801D597C	fn_80120AEC	0x80120dbc	addr	addi
0x801d597c	lbl_801D597C	fn_80140E78	0x80140e98	addr	addi
0x801d597c	lbl_801D597C	fn_80143ED8	0x80144028	addr	addi
0x801d597c	lbl_801D597C	fn_80143ED8	0x80144028	addr	addi
0x801d5988	lbl_801D5988	fn_800AD4C4	0x800aec70	addr	addi
0x801d5988	lbl_801D5988	fn_800AD4C4	0x800aedf8	addr	addi
0x801d5988	lbl_801D5988	fn_800E652C	0x800e65e0	addr	addi
0x801d5988	lbl_801D5988	fn_800ECAE8	0x800ecb70	addr	addi
0x801d5988	lbl_801D5988	fn_800ECC68	0x800ecd14	addr	addi
0x801d5988	lbl_801D5988	fn_800ED648	0x800ee4e0	addr	addi
0x801d5988	lbl_801D5988	fn_800F4E8C	0x800f5008	addr	addi
0x801d5988	lbl_801D5988	fn_800F87C4	0x800f8be8	addr	addi
0x801d5988	lbl_801D5988	fn_800FA340	0x800fa5a4	addr	addi
0x801d5988	lbl_801D5988	fn_800FA8A8	0x800fa908	addr	addi
0x801d5988	lbl_801D5988	fn_80128D58	0x80129530	addr	addi
0x801d5994	lbl_801D5994	fn_800A9794	0x800a97bc	addr	addi
0x801d5994	lbl_801D5994	Menu_Unknown5_HandleSelection	0x800b0ba4	addr	addi
0x801d5994	lbl_801D5994	Menu_Unknown5_BuildOptions	0x800b0cc0	addr	addi
0x801d5994	lbl_801D5994	fn_800B43F0	0x800b44bc	addr	addi
0x801d5994	lbl_801D5994	fn_800B87BC	0x800b8874	addr	addi
0x801d5994	lbl_801D5994	fn_800D3C18	0x800d3f74	addr	addi
0x801d5994	lbl_801D5994	fn_800F13BC	0x800f169c	addr	addi
0x801d5994	lbl_801D5994	fn_800F13BC	0x800f169c	addr	addi
0x801d5994	lbl_801D5994	fn_8014728C	0x801472c0	addr	addi
0x801d5994	lbl_801D5994	fn_801474EC	0x80147818	addr	addi
0x801d5a34	lbl_801D5A34	fn_800B4758	0x800b4770	addr	addi
0x801d5aa0	lbl_801D5AA0	fn_800BA628	0x800ba640	addr	addi
0x801d5aa0	lbl_801D5AA0	fn_800BA6AC	0x800ba6c4	addr	addi
0x801d5aa0	lbl_801D5AA0	fn_800D6968	0x800d69cc	addr	addi
0x801d5aa0	lbl_801D5AA0	fn_800D6968	0x800d6b14	addr	addi
0x801d5aa0	lbl_801D5AA0	fn_8011D30C	0x8011d404	addr	addi
0x801d5aa4	lbl_801D5AA4	fn_801474EC	0x80147680	addr	addi
0x801d6398	lbl_801D6398	fn_800B4834	0x800b48ec	addr	addi
0x801d63a4	lbl_801D63A4	fn_800BA74C	0x800ba774	addr	addi
0x801d63a4	lbl_801D63A4	fn_800BA87C	0x800bafdc	addr	addi
0x801d63a4	lbl_801D63A4	fn_800BA87C	0x800bb020	addr	addi
0x801d63a4	lbl_801D63A4	fn_800C5D68	0x800c5e6c	addr	addi
0x801d63a4	lbl_801D63A4	fn_800C5D68	0x800c5f18	addr	addi
0x801d63a4	lbl_801D63A4	fn_800C5D68	0x800c5f18	addr	addi
0x801d63a4	lbl_801D63A4	fn_800C5D68	0x800c5f18	addr	addi
0x801d63a4	lbl_801D63A4	fn_800CC284	0x800cc28c	addr	addi
0x801d63c4	lbl_801D63C4	fn_801336A0	0x80133720	addr	addi
0x801d63c4	lbl_801D63C4	fn_80135CBC	0x80135ce4	addr	addi
0x801d6400	lbl_801D6400	fn_800BC1A8	0x800bc29c	addr	addi
0x801d640c	lbl_801D640C	fn_800BC4FC	0x800bc550	addr	addi
0x801d648c	lbl_801D648C	fn_800BEC64	0x800becbc	addr	addi
0x801d64e4	lbl_801D64E4	fn_800C04C4	0x800c05a0	addr	addi
0x801d64e4	lbl_801D64E4	fn_800C04C4	0x800c0724	addr	addi
0x801d64e4	lbl_801D64E4	fn_800C04C4	0x800c0984	addr	addi
0x801d64f0	lbl_801D64F0	fn_800C04C4	0x800c0b54	addr	addi
0x801d64f0	lbl_801D64F0	fn_800C04C4	0x800c0b54	addr	addi
0x801d64f0	lbl_801D64F0	fn_800C04C4	0x800c0cd8	addr	addi
0x801d6524	lbl_801D6524	fn_800C12D0	0x800c136c	addr	addi
0x801d6530	lbl_801D6530	fn_800C12D0	0x800c13e4	addr	addi
0x801d6604	lbl_801D6604	fn_800C3054	0x800c313c	addr	addi
0x801d6628	lbl_801D6628	fn_800C3054	0x800c3088	addr	addi
0x801d6634	lbl_801D6634	fn_800C239C	0x800c255c	addr	addi
0x801d6634	lbl_801D6634	fn_800C3054	0x800c30b8	addr	addi
0x801d6648	lbl_801D6648	fn_800C3EEC	0x800c3efc	addr	addi
0x801d6648	lbl_801D6648	fn_800CE080	0x800ce098	addr	addi
0x801d6648	lbl_801D6648	fn_800CE11C	0x800ce12c	addr	addi
0x801d6774	lbl_801D6774	fn_800C3FB8	0x800c4208	addr	addi
0x801d6774	lbl_801D6774	fn_800C42A0	0x800c42b8	addr	addi
0x801d6774	lbl_801D6774	fn_800CE144	0x800ce16c	addr	addi
0x801d687c	lbl_801D687C	fn_800C6430	0x800c6568	addr	addi
0x801d687c	lbl_801D687C	fn_800C6430	0x800c6568	addr	addi
0x801d6888	lbl_801D6888	fn_800C6430	0x800c65f0	addr	addi
0x801d6894	lbl_801D6894	fn_800C6430	0x800c65f4	addr	addi
0x801d68b8	lbl_801D68B8	fn_800C6FB8	0x800c6ff4	addr	addi
0x801d68cc	lbl_801D68CC	fn_800C757C	0x800c75e4	addr	addi
0x801d68cc	lbl_801D68CC	fn_800C78EC	0x800c7b38	addr	addi
0x801d68cc	lbl_801D68CC	fn_800C78EC	0x800c7b38	addr	addi
0x801d68e0	lbl_801D68E0	fn_8009DAE8	0x8009db60	addr	addi
0x801d68e0	lbl_801D68E0	fn_8009DAE8	0x8009db80	addr	addi
0x801d68e0	lbl_801D68E0	fn_8009DAE8	0x8009dba0	addr	addi
0x801d68e0	lbl_801D68E0	fn_8009E620	0x8009e62c	addr	addi
0x801d68e0	lbl_801D68E0	fn_8009E620	0x8009e6b8	addr	addi
0x801d68e0	lbl_801D68E0	Menu_FullReset	0x800a0b0c	addr	addi
0x801d68e0	lbl_801D68E0	Menu_FullReset	0x800a0c00	addr	addi
0x801d68e0	lbl_801D68E0	Menu_FullReset	0x800a0c40	addr	addi
0x801d68e0	lbl_801D68E0	Menu_FullReset	0x800a1718	addr	addi
0x801d68e0	lbl_801D68E0	Menu_FullReset	0x800a1790	addr	addi
0x801d68e0	lbl_801D68E0	Menu_FullReset	0x800a197c	addr	addi
0x801d68e0	lbl_801D68E0	Menu_FullReset	0x800a197c	addr	addi
0x801d68e0	lbl_801D68E0	Menu_FullReset	0x800a1acc	addr	addi
0x801d68e0	lbl_801D68E0	fn_800AB2B0	0x800ab2c4	addr	addi
0x801d68e0	lbl_801D68E0	fn_800AFDC0	0x800afe08	addr	addi
0x801d68e0	lbl_801D68E0	Menu_Unknown9_BuildOptions	0x800b1ee4	addr	addi
0x801d68e0	lbl_801D68E0	SceneSelect_BuildOptions	0x800b2864	addr	addi
0x801d68e0	lbl_801D68E0	Menu_Unknown9_Enter	0x800b2ff8	addr	addi
0x801d68e0	lbl_801D68E0	Menu_InitDefinitions	0x800b415c	addr	addi
0x801d68e0	lbl_801D68E0	fn_800BA87C	0x800ba9f0	addr	addi
0x801d68e0	lbl_801D68E0	fn_800BA87C	0x800ba9f0	addr	addi
0x801d68e0	lbl_801D68E0	fn_800C9648	0x800c97e0	addr	addi
0x801d68e0	lbl_801D68E0	fn_800C9648	0x800c98c4	addr	addi
0x801d68e0	lbl_801D68E0	fn_800C9648	0x800c9a54	addr	addi
0x801d68e0	lbl_801D68E0	fn_800C9648	0x800c9abc	addr	addi
0x801d68e0	lbl_801D68E0	fn_800C9E44	0x800c9ea4	addr	addi
0x801d68e0	lbl_801D68E0	fn_800C9E44	0x800c9fa0	addr	addi
0x801d68e0	lbl_801D68E0	fn_800C9E44	0x800c9fd4	addr	addi
0x801d68e0	lbl_801D68E0	fn_800CA388	0x800ca438	addr	addi
0x801d68e0	lbl_801D68E0	fn_800CA4AC	0x800ca5e8	addr	addi
0x801d68e0	lbl_801D68E0	fn_800CA4AC	0x800ca694	addr	addi
0x801d68e0	lbl_801D68E0	fn_800CAC5C	0x800caca4	addr	addi
0x801d68e0	lbl_801D68E0	fn_800CAC5C	0x800cad68	addr	addi
0x801d68e0	lbl_801D68E0	fn_800CAC5C	0x800cadf0	addr	addi
0x801d68e0	lbl_801D68E0	fn_800CC0F8	0x800cc1c4	addr	addi
0x801d68e0	lbl_801D68E0	fn_800CC0F8	0x800cc24c	addr	addi
0x801d68e0	lbl_801D68E0	fn_800CC830	0x800cc83c	addr	addi
0x801d68e0	lbl_801D68E0	fn_800CCA80	0x800ccab0	addr	addi
0x801d68e0	lbl_801D68E0	fn_800D8038	0x800d80e8	addr	addi
0x801d68e0	lbl_801D68E0	fn_800D8038	0x800d8120	addr	addi
0x801d68e0	lbl_801D68E0	fn_800DF360	0x800df3d8	addr	addi
0x801d68e0	lbl_801D68E0	fn_800DF360	0x800df58c	addr	addi
0x801d68e0	lbl_801D68E0	fn_800DF6A0	0x800df6d0	addr	addi
0x801d68e0	lbl_801D68E0	fn_800DFAB0	0x800dfac8	addr	addi
0x801d68e0	lbl_801D68E0	fn_800E27CC	0x800e27d4	addr	addi
0x801d68e0	lbl_801D68E0	fn_8010CCA0	0x8010cd38	addr	addi
0x801d68e0	lbl_801D68E0	fn_8010CD84	0x80112a40	addr	addi
0x801d68e0	lbl_801D68E0	fn_8010CD84	0x80112a9c	addr	addi
0x801d68e0	lbl_801D68E0	fn_8011D78C	0x8011df60	addr	addi
0x801d68e4	lbl_801D68E4	fn_800BB20C	0x800bb384	addr	addi
0x801d68e4	lbl_801D68E4	fn_800BB3FC	0x800bb530	addr	addi
0x801d68e4	lbl_801D68E4	fn_800BCFAC	0x800bd07c	addr	addi
0x801d68e4	lbl_801D68E4	fn_800BE284	0x800be388	addr	addi
0x801d68e4	lbl_801D68E4	fn_800C2F20	0x800c2fd4	addr	addi
0x801d68e4	lbl_801D68E4	fn_800C9648	0x800c9764	addr	addi
0x801d68e4	lbl_801D68E4	fn_800C9648	0x800c9840	addr	addi
0x801d68e4	lbl_801D68E4	fn_800CC450	0x800cc49c	addr	addi
0x801d68ec	lbl_801D68EC	fn_801171A0	0x80117744	addr	addi
0x801d68ec	lbl_801D68EC	fn_80137270	0x801372b4	addr	addi
0x801e0ce0	lbl_801E0CE0	fn_8011E864	0x8011e874	addr	addi
0x801e0d08	lbl_801E0D08	fn_8012A5D0	0x8012a5ec	addr	addi
0x801e1158	lbl_801E1158	fn_8012A5D0	0x8012a5e0	addr	addi
0x801e15e8	lbl_801E15E8	Menu_NavigateForward	0x800b46b0	addr	addi
0x801e15e8	lbl_801E15E8	fn_8013C8E8	0x8013ca04	addr	addi
0x801e15e8	lbl_801E15E8	fn_8013CA3C	0x8013cae0	addr	addi
0x801e15e8	lbl_801E15E8	fn_8013CBAC	0x8013cd74	addr	addi
0x801e15e8	lbl_801E15E8	fn_8013CBAC	0x8013d02c	addr	addi
0x801e15e8	lbl_801E15E8	fn_8013DB18	0x8013db54	addr	addi
0x801e15e8	lbl_801E15E8	fn_8013DF98	0x8013e0f0	addr	addi
0x801e15e8	lbl_801E15E8	fn_8013E34C	0x8013e37c	addr	addi
0x801e15e8	lbl_801E15E8	fn_8013E34C	0x8013e474	addr	addi
0x801e15e8	lbl_801E15E8	fn_8013E4DC	0x8013e5c8	addr	addi
0x801e15e8	lbl_801E15E8	fn_8013EA90	0x8013eb10	addr	addi
0x801e15fc	lbl_801E15FC	fn_8013D7E0	0x8013d830	addr	addi
0x801e1604	lbl_801E1604	fn_800B9164	0x800b91f8	addr	addi
0x801e1604	lbl_801E1604	fn_8013CBAC	0x8013cc58	addr	addi
0x801e1604	lbl_801E1604	fn_8013CBAC	0x8013ccb4	addr	addi
0x801e1614	lbl_801E1614	fn_8013D9FC	0x8013da70	addr	addi
0x801e1650	lbl_801E1650	fn_800DCB80	0x800dcca0	addr	addi
0x801e1720	lbl_801E1720	fn_800DCB80	0x800dcbb0	addr	addi
0x801e1720	lbl_801E1720	fn_8013FB08	0x8013fb1c	addr	addi
0x801e1744	lbl_801E1744	fn_800DCB80	0x800dcbac	addr	addi
0x801e1744	lbl_801E1744	fn_8013FB08	0x8013fb20	addr	addi
0x801e1768	lbl_801E1768	fn_800DCB80	0x800dcc20	addr	addi
0x801e1768	lbl_801E1768	fn_8013FB08	0x8013fb3c	addr	addi
0x801e1774	lbl_801E1774	fn_8013FCA0	0x8013fddc	addr	addi
0x801e1774	lbl_801E1774	fn_80140918	0x80140924	addr	addi
0x801e1780	lbl_801E1780	fn_80141090	0x801410a8	addr	addi
0x801e17a0	lbl_801E17A0	fn_800E12F8	0x800e142c	addr	addi
0x801e17a0	lbl_801E17A0	fn_800E12F8	0x800e142c	addr	addi
0x801e17a0	lbl_801E17A0	fn_80141358	0x801413d8	addr	addi
0x801e17c0	lbl_801E17C0	fn_80143468	0x80143520	addr	addi
0x801e1810	lbl_801E1810	fn_80145BCC	0x80145cf0	addr	addi
0x801e1820	lbl_801E1820	fn_80145BCC	0x80145cf8	addr	addi
0x801e1830	lbl_801E1830	fn_80145BCC	0x80145d44	addr	addi
0x801e1830	lbl_801E1830	fn_80146D34	0x80146d40	addr	addi
0x801e1840	lbl_801E1840	fn_80145BCC	0x80145d54	addr	addi
0x801e184c	lbl_801E184C	fn_80146DF8	0x80146e10	addr	addi
0x801e1894	lbl_801E1894	fn_801486FC	0x801487b0	addr	addi
0x801e18c8	lbl_801E18C8	fn_801474EC	0x80147a10	addr	addi
0x801e18fc	lbl_801E18FC	fn_80149420	0x80149608	addr	addi
0x801e18fc	lbl_801E18FC	fn_80149420	0x80149608	addr	addi
0x801e18fc	lbl_801E18FC	fn_80149420	0x801496d4	addr	addi
0x801e18fc	lbl_801E18FC	fn_80149420	0x8014976c	addr	addi
0x801e18fc	lbl_801E18FC	fn_80149420	0x8014976c	addr	addi
0x801e18fc	lbl_801E18FC	fn_80149420	0x80149808	addr	addi
0x801e18fc	lbl_801E18FC	fn_80149420	0x80149860	addr	addi
0x801e1924	lbl_801E1924	fn_8014C728	0x8014c758	addr	addi
0x801e193c	lbl_801E193C	fn_8014C728	0x8014c7f4	addr	addi
0x801e1948	lbl_801E1948	fn_8014C728	0x8014c7a8	addr	addi
0x801e1954	lbl_801E1954	fn_8014C728	0x8014c854	addr	addi
0x801e1960	lbl_801E1960	fn_8014DA40	0x8014db50	addr	addi
0x801e19c0	lbl_801E19C0	fn_80150428	0x80150440	addr	ori
0x801e19c0	lbl_801E19C0	fn_80150F34	0x80150f7c	addr	ori
0x801e19c0	lbl_801E19C0	fn_80151510	0x80151ac8	addr	ori
0x801e19c8	lbl_801E19C8	fn_8015057C	0x801506a8	addr	ori
0x801e19cc	lbl_801E19CC	fn_8015057C	0x8015068c	addr	ori
0x801e19d0	lbl_801E19D0	fn_8015057C	0x801506c4	addr	ori
0x801e19d4	lbl_801E19D4	fn_8015100C	0x8015101c	addr	ori
0x801e19dc	lbl_801E19DC	fn_801507E0	0x80150898	addr	ori
0x801e19dc	lbl_801E19DC	fn_80150D80	0x80150d84	addr	ori
0x801e19e0	lbl_801E19E0	fn_8015057C	0x801505a4	addr	ori
0x801e19fc	lbl_801E19FC	fn_8015057C	0x801505b4	addr	ori
0x801e1a18	lbl_801E1A18	fn_8015057C	0x801505c4	addr	ori
0x801e1a34	lbl_801E1A34	fn_8015057C	0x801506fc	addr	ori
0x801e1a50	lbl_801E1A50	fn_801507E0	0x801508ac	addr	ori
0x801e1aa0	lbl_801E1AA0	fn_801508F8	0x80150914	addr	ori
0x801e1aa0	lbl_801E1AA0	fn_80151510	0x80151ae4	addr	ori
0x801e1aa0	lbl_801E1AA0	fn_80151510	0x80151ae4	addr	ori
0x801e1aa8	lbl_801E1AA8	fn_80150518	0x8015054c	addr	ori
0x801e1abc	lbl_801E1ABC	fn_801507E0	0x80150834	addr	ori
0x801e1ad5	lbl_801E1AD5	fn_801507E0	0x80150874	addr	ori
0x801e1b32	lbl_801E1B32	fn_801508CC	0x801508d0	addr	ori
0x801e1c70	lbl_801E1C70	fn_80150428	0x80150454	addr	ori
0x801e2338	lbl_801E2338	fn_8015C194	0x8015c1c0	addr	addi
0x801e2338	lbl_801E2338	fn_8015C674	0x8015c6b4	addr	addi
0x801e2530	lbl_801E2530	fn_8015CAD4	0x8015cb14	addr	addi
0x801e2ac0	lbl_801E2AC0	fn_8015D62C	0x8015d654	addr	addi
0x801e2b40	lbl_801E2B40	fn_8015DA0C	0x8015da68	addr	addi
0x801e2b40	lbl_801E2B40	fn_8015DAA4	0x8015db08	addr	addi
0x801e2b40	lbl_801E2B40	fn_8015DC04	0x8015dc1c	addr	addi
0x801e2d70	lbl_801E2D70	fn_8015E224	0x8015e240	addr	addi
0x801e2f24	lbl_801E2F24	fn_8015E550	0x8015e580	addr	addi
0x801e2f48	lbl_801E2F48	fn_8015E618	0x8015e678	addr	addi
0x801e2f48	lbl_801E2F48	fn_8015E95C	0x8015e988	addr	addi
0x801e3268	lbl_801E3268	fn_8015EF84	0x8015f144	addr	addi
0x801e3278	lbl_801E3278	fn_8015F5A4	0x8015f5c8	addr	addi
0x801e33f8	lbl_801E33F8	fn_8015F5A4	0x8015f6e4	addr	addi
0x801e3d88	lbl_801E3D88	fn_80160608	0x80160898	addr	addi
0x801e3e08	lbl_801E3E08	fn_80160D78	0x80160e00	addr	addi
0x801e3e18	lbl_801E3E18	fn_80161160	0x801612c4	addr	addi
0x801f5a28	lbl_801F5A28	fn_80165918	0x801659b4	addr	addi
0x801f5a28	lbl_801F5A28	fn_80165974	0x801659b4	addr	addi
0x801f5a28	lbl_801F5A28	fn_80165C70	0x80165c98	addr	addi
0x801f5a28	lbl_801F5A28	fn_801662C0	0x801662ec	addr	addi
0x801f5a6c	lbl_801F5A6C	fn_8016620C	0x80166238	addr	addi
0x801f5a6c	lbl_801F5A6C	fn_8016656C	0x80166590	addr	addi
0x801f5a6c	lbl_801F5A6C	fn_801665D8	0x801665f4	addr	addi
0x801f5a6c	lbl_801F5A6C	fn_801665D8	0x80166608	addr	addi
0x801f5a6c	lbl_801F5A6C	fn_80166674	0x80166690	addr	addi
0x801f5a6c	lbl_801F5A6C	fn_80166674	0x801666a4	addr	addi
0x801f5a6c	lbl_801F5A6C	fn_80166D08	0x80166d54	addr	addi
0x801f5a80	lbl_801F5A80	fn_801664CC	0x8016650c	addr	addi
0x801f5a80	lbl_801F5A80	fn_801666E0	0x8016672c	addr	addi
0x801f5a80	lbl_801F5A80	fn_80166904	0x80166a88	addr	addi
0x801f5a80	lbl_801F5A80	fn_80166A70	0x80166a88	addr	addi
0x801f5a80	lbl_801F5A80	fn_80166D08	0x80166d28	addr	addi
0x801f5a80	lbl_801F5A80	fn_80166ECC	0x80166f08	addr	addi
0x801f5b40	lbl_801F5B40	fn_80167178	0x8016719c	addr	addi
0x801f5bd8	lbl_801F5BD8	fn_801672A8	0x801672b4	addr	addi
0x801f5c00	lbl_801F5C00	fn_801677B8	0x801677d4	addr	addi
0x801f5cc8	lbl_801F5CC8	fn_80167AAC	0x80167ae8	addr	addi
0x801f5d00	lbl_801F5D00	fn_80167F10	0x80167f50	addr	addi
0x801f5d00	lbl_801F5D00	fn_80167F10	0x80167f80	addr	addi
0x801f5d8c	lbl_801F5D8C	fn_80168000	0x80168040	addr	addi
0x801f6038	lbl_801F6038	fn_801680CC	0x8016816c	addr	addi
0x801f6044	lbl_801F6044	fn_801681A4	0x801681e8	addr	addi
0x801f6044	lbl_801F6044	fn_80168C00	0x80168c78	addr	addi
0x801f62e0	lbl_801F62E0	fn_8016AA48	0x8016aa54	addr	addi
0x801f66d8	lbl_801F66D8	fn_8016AEDC	0x8016aef0	addr	addi
0x801f6748	lbl_801F6748	fn_8016C1BC	0x8016c1c4	addr	addi
0x801f6748	lbl_801F6748	fn_8016C468	0x8016c48c	addr	addi
0x801f6748	lbl_801F6748	fn_8016CDE0	0x8016cdfc	addr	addi
0x801f6b78	lbl_801F6B78	fn_8016ED38	0x8016ee64	addr	addi
0x801f6ca8	lbl_801F6CA8	fn_8017482C	0x80174850	addr	addi
0x801f6d80	lbl_801F6D80	fn_80172D10	0x80173280	addr	addi
0x80200080	lbl_80200080	NuFileOpen	0x800037f8	addr	addi
0x80200080	lbl_80200080	NuFileOpen	0x800038a8	addr	addi
0x80200080	lbl_80200080	NuFileOpen	0x8000394c	addr	addi
0x80200080	lbl_80200080	NuFileOpen	0x80003980	addr	addi
0x80200080	lbl_80200080	NuFileOpen	0x80003998	addr	addi
0x80200080	lbl_80200080	NuFilePos	0x80003a70	addr	addi
0x80200080	lbl_80200080	fn_80003AEC	0x80003bd0	addr	addi
0x80200080	lbl_80200080	NuFileClose	0x80003d74	addr	addi
0x80200080	lbl_80200080	NuFileLoadBuffer	0x80003ef8	addr	addi
0x80200080	lbl_80200080	NuFileLoadBuffer	0x8000405c	addr	addi
0x80200080	lbl_80200080	fn_800040E0	0x800041a8	addr	addi
0x80200080	lbl_80200080	NuDatFileLoadBuffer	0x800048b0	addr	addi
