batman	i386	0x9636	T	text	func	__ZNK8CMacGame26GetDefaultSetUpRegistryKeyEv	ZNK8CMacGame26GetDefaultSetUpRegistryKeyEv		Other
batman	i386	0x969a	T	text	func	__ZNK8CMacGame17GetPropertyStringEm	ZNK8CMacGame17GetPropertyStringEm		Other
batman	i386	0x972c	T	text	func	__ZN8CMacGame18LoadDisplayOptionsER12VideoOptions	ZN8CMacGame18LoadDisplayOptionsER12VideoOptions		Other
batman	i386	0x98b8	T	text	func	__ZN8CMacGame18SaveDisplayOptionsERK12VideoOptions	ZN8CMacGame18SaveDisplayOptionsERK12VideoOptions		Other
batman	i386	0x9a1c	T	text	func	__ZN8CMacGame21SaveDisplayGammaTableEv	ZN8CMacGame21SaveDisplayGammaTableEv		Other
batman	i386	0x9a84	T	text	func	__ZN8CMacGame24RestoreDisplayGammaTableEv	ZN8CMacGame24RestoreDisplayGammaTableEv		Other
batman	i386	0x9ae6	T	text	func	__ZN8CMacGame12SetGameGammaEf	ZN8CMacGame12SetGameGammaEf		Other
batman	i386	0x9b02	T	text	func	__ZN8CMacGame25SaveDefaultDisplayOptionsEb	ZN8CMacGame25SaveDefaultDisplayOptionsEb		Other
batman	i386	0x9ea0	T	text	func	__ZN8CMacGame19FinishOpenGLContextEPN7MacDoze7HGLRC__EPNS0_5HDC__E	ZN8CMacGame19FinishOpenGLContextEPN7MacDoze7HGLRC__EPNS0_5HDC__E		Other
batman	i386	0x9fe4	T	text	func	__ZN8CMacGame12DoDialogTestEv	ZN8CMacGame12DoDialogTestEv		Other
batman	i386	0xa026	T	text	func	__ZN8CMacGame15CheckForUpdatesEb	ZN8CMacGame15CheckForUpdatesEb		Other
batman	i386	0xa346	T	text	func	__ZN8CMacGame18GetGamePreferencesERK7CStringb	ZN8CMacGame18GetGamePreferencesERK7CStringb		Other
batman	i386	0xa4c2	T	text	func	__ZN8CMacGame26CreateAdvancedOptionsPanelEP15OpaqueWindowPtrRK5CRect	ZN8CMacGame26CreateAdvancedOptionsPanelEP15OpaqueWindowPtrRK5CRect		Other
