match_type	crash_name	crash_addr	crash_size	lsw1_fn	lsw1_addr	lsw1_size
norm	DebrisSetup	0x80081f40	0x0020	fn_8018AC58	0x8018ac58	0x0020
norm	DebrisSetup	0x80081f40	0x0020	fn_8018AC88	0x8018ac88	0x0020
norm	DebrisSetup	0x80081f40	0x0020	fn_8018ACA8	0x8018aca8	0x0020
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_80007594	0x80007594	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_80009998	0x80009998	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8000C108	0x8000c108	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_80027BF8	0x80027bf8	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_80027D2C	0x80027d2c	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8002CB8C	0x8002cb8c	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_80033E94	0x80033e94	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_80033E9C	0x80033e9c	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_800372D4	0x800372d4	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_800372E8	0x800372e8	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8003F178	0x8003f178	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8003F180	0x8003f180	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8003F188	0x8003f188	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8003F190	0x8003f190	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8003F198	0x8003f198	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8003F1A0	0x8003f1a0	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_800451B4	0x800451b4	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8005A42C	0x8005a42c	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8006497C	0x8006497c	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_80064A50	0x80064a50	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_80064BEC	0x80064bec	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_80066474	0x80066474	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8006647C	0x8006647c	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_80066484	0x80066484	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_800698B0	0x800698b0	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8006F7E0	0x8006f7e0	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8006F8A8	0x8006f8a8	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_80074B80	0x80074b80	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_80083A3C	0x80083a3c	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_80083A44	0x80083a44	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8008F224	0x8008f224	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8008F22C	0x8008f22c	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8008F234	0x8008f234	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8008F23C	0x8008f23c	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8008F244	0x8008f244	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8008F24C	0x8008f24c	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8008F254	0x8008f254	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8008F25C	0x8008f25c	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8008F264	0x8008f264	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8008F26C	0x8008f26c	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8008F274	0x8008f274	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8008F27C	0x8008f27c	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8008F284	0x8008f284	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8008F28C	0x8008f28c	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8008F434	0x8008f434	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8008F43C	0x8008f43c	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8008F444	0x8008f444	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8008F44C	0x8008f44c	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8008F454	0x8008f454	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_80094F90	0x80094f90	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_80095874	0x80095874	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_800E32F8	0x800e32f8	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8015D5F0	0x8015d5f0	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_8015D5F8	0x8015d5f8	0x0008
norm	DebrisSetRenderGroup	0x80081f60	0x0008	fn_801733FC	0x801733fc	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_80007594	0x80007594	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_80009998	0x80009998	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8000C108	0x8000c108	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_80027BF8	0x80027bf8	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_80027D2C	0x80027d2c	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8002CB8C	0x8002cb8c	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_80033E94	0x80033e94	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_80033E9C	0x80033e9c	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_800372D4	0x800372d4	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_800372E8	0x800372e8	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8003F178	0x8003f178	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8003F180	0x8003f180	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8003F188	0x8003f188	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8003F190	0x8003f190	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8003F198	0x8003f198	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8003F1A0	0x8003f1a0	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_800451B4	0x800451b4	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8005A42C	0x8005a42c	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8006497C	0x8006497c	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_80064A50	0x80064a50	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_80064BEC	0x80064bec	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_80066474	0x80066474	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8006647C	0x8006647c	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_80066484	0x80066484	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_800698B0	0x800698b0	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8006F7E0	0x8006f7e0	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8006F8A8	0x8006f8a8	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_80074B80	0x80074b80	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_80083A3C	0x80083a3c	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_80083A44	0x80083a44	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8008F224	0x8008f224	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8008F22C	0x8008f22c	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8008F234	0x8008f234	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8008F23C	0x8008f23c	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8008F244	0x8008f244	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8008F24C	0x8008f24c	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8008F254	0x8008f254	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8008F25C	0x8008f25c	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8008F264	0x8008f264	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8008F26C	0x8008f26c	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8008F274	0x8008f274	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8008F27C	0x8008f27c	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8008F284	0x8008f284	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8008F28C	0x8008f28c	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8008F434	0x8008f434	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8008F43C	0x8008f43c	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8008F444	0x8008f444	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8008F44C	0x8008f44c	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8008F454	0x8008f454	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_80094F90	0x80094f90	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_80095874	0x80095874	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_800E32F8	0x800e32f8	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8015D5F0	0x8015d5f0	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_8015D5F8	0x8015d5f8	0x0008
norm	DebrisRegisterCutoffCameraVec	0x80083208	0x0008	fn_801733FC	0x801733fc	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_80007594	0x80007594	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_80009998	0x80009998	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8000C108	0x8000c108	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_80027BF8	0x80027bf8	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_80027D2C	0x80027d2c	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8002CB8C	0x8002cb8c	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_80033E94	0x80033e94	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_80033E9C	0x80033e9c	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_800372D4	0x800372d4	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_800372E8	0x800372e8	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8003F178	0x8003f178	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8003F180	0x8003f180	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8003F188	0x8003f188	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8003F190	0x8003f190	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8003F198	0x8003f198	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8003F1A0	0x8003f1a0	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_800451B4	0x800451b4	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8005A42C	0x8005a42c	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8006497C	0x8006497c	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_80064A50	0x80064a50	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_80064BEC	0x80064bec	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_80066474	0x80066474	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8006647C	0x8006647c	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_80066484	0x80066484	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_800698B0	0x800698b0	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8006F7E0	0x8006f7e0	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8006F8A8	0x8006f8a8	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_80074B80	0x80074b80	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_80083A3C	0x80083a3c	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_80083A44	0x80083a44	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8008F224	0x8008f224	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8008F22C	0x8008f22c	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8008F234	0x8008f234	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8008F23C	0x8008f23c	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8008F244	0x8008f244	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8008F24C	0x8008f24c	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8008F254	0x8008f254	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8008F25C	0x8008f25c	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8008F264	0x8008f264	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8008F26C	0x8008f26c	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8008F274	0x8008f274	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8008F27C	0x8008f27c	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8008F284	0x8008f284	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8008F28C	0x8008f28c	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8008F434	0x8008f434	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8008F43C	0x8008f43c	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8008F444	0x8008f444	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8008F44C	0x8008f44c	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8008F454	0x8008f454	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_80094F90	0x80094f90	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_80095874	0x80095874	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_800E32F8	0x800e32f8	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8015D5F0	0x8015d5f0	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_8015D5F8	0x8015d5f8	0x0008
norm	edanimRegisterBaseScene	0x80084650	0x0008	fn_801733FC	0x801733fc	0x0008
norm	edanimLookupSpecial	0x8008468c	0x008c	fn_80069900	0x80069900	0x008c
norm	edqrand	0x80084718	0x001c	fn_800B9ED4	0x800b9ed4	0x001c
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_80007594	0x80007594	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_80009998	0x80009998	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8000C108	0x8000c108	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_80027BF8	0x80027bf8	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_80027D2C	0x80027d2c	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8002CB8C	0x8002cb8c	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_80033E94	0x80033e94	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_80033E9C	0x80033e9c	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_800372D4	0x800372d4	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_800372E8	0x800372e8	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8003F178	0x8003f178	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8003F180	0x8003f180	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8003F188	0x8003f188	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8003F190	0x8003f190	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8003F198	0x8003f198	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8003F1A0	0x8003f1a0	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_800451B4	0x800451b4	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8005A42C	0x8005a42c	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8006497C	0x8006497c	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_80064A50	0x80064a50	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_80064BEC	0x80064bec	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_80066474	0x80066474	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8006647C	0x8006647c	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_80066484	0x80066484	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_800698B0	0x800698b0	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8006F7E0	0x8006f7e0	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8006F8A8	0x8006f8a8	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_80074B80	0x80074b80	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_80083A3C	0x80083a3c	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_80083A44	0x80083a44	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8008F224	0x8008f224	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8008F22C	0x8008f22c	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8008F234	0x8008f234	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8008F23C	0x8008f23c	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8008F244	0x8008f244	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8008F24C	0x8008f24c	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8008F254	0x8008f254	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8008F25C	0x8008f25c	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8008F264	0x8008f264	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8008F26C	0x8008f26c	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8008F274	0x8008f274	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8008F27C	0x8008f27c	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8008F284	0x8008f284	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8008F28C	0x8008f28c	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8008F434	0x8008f434	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8008F43C	0x8008f43c	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8008F444	0x8008f444	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8008F44C	0x8008f44c	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8008F454	0x8008f454	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_80094F90	0x80094f90	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_80095874	0x80095874	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_800E32F8	0x800e32f8	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8015D5F0	0x8015d5f0	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_8015D5F8	0x8015d5f8	0x0008
norm	edbitsRegisterBaseScene	0x80084748	0x0008	fn_801733FC	0x801733fc	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_80007594	0x80007594	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_80009998	0x80009998	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8000C108	0x8000c108	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_80027BF8	0x80027bf8	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_80027D2C	0x80027d2c	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8002CB8C	0x8002cb8c	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_80033E94	0x80033e94	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_80033E9C	0x80033e9c	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_800372D4	0x800372d4	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_800372E8	0x800372e8	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8003F178	0x8003f178	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8003F180	0x8003f180	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8003F188	0x8003f188	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8003F190	0x8003f190	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8003F198	0x8003f198	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8003F1A0	0x8003f1a0	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_800451B4	0x800451b4	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8005A42C	0x8005a42c	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8006497C	0x8006497c	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_80064A50	0x80064a50	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_80064BEC	0x80064bec	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_80066474	0x80066474	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8006647C	0x8006647c	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_80066484	0x80066484	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_800698B0	0x800698b0	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8006F7E0	0x8006f7e0	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8006F8A8	0x8006f8a8	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_80074B80	0x80074b80	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_80083A3C	0x80083a3c	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_80083A44	0x80083a44	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8008F224	0x8008f224	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8008F22C	0x8008f22c	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8008F234	0x8008f234	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8008F23C	0x8008f23c	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8008F244	0x8008f244	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8008F24C	0x8008f24c	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8008F254	0x8008f254	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8008F25C	0x8008f25c	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8008F264	0x8008f264	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8008F26C	0x8008f26c	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8008F274	0x8008f274	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8008F27C	0x8008f27c	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8008F284	0x8008f284	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8008F28C	0x8008f28c	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8008F434	0x8008f434	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8008F43C	0x8008f43c	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8008F444	0x8008f444	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8008F44C	0x8008f44c	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8008F454	0x8008f454	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_80094F90	0x80094f90	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_80095874	0x80095874	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_800E32F8	0x800e32f8	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8015D5F0	0x8015d5f0	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_8015D5F8	0x8015d5f8	0x0008
norm	edbitsSetSoundFxVolume	0x8008483c	0x0008	fn_801733FC	0x801733fc	0x0008
