# LSW2 PPC Data/BSS Symbols
# name	address	section
_BitCountTable	0038c648	sdata/sbss
_BladeTab	002e350c	data
_BlendRootFn.eh	002ae1d8	sdata/sbss
_BlendsVB	002ec434	data
_BlinkU	002e6f70	data
_BlinkV	002e6f60	data
_BlipD	006ffe74	bss
_BlipL	006ffe88	bss
_BlipR	006ffe84	bss
_BlipU	006ffe80	bss
_Blit_RAD_3D_image_lin.eh	002cbc48	sdata/sbss
_Blit_RAD_3D_image_pow2.eh	002cbbcc	sdata/sbss
_BlobShadowFade.eh	00297410	sdata/sbss
_BlockadeRunner_FoundC3PO	00331d04	sdata/sbss
_BlowUpForceObject.eh	002999e0	sdata/sbss
_BlowUpMiniKitArea	0032e12c	sdata/sbss
_BlowUpSnakeBody.eh	002a7928	sdata/sbss
_BodyPiece	002d89b0	data
_Bolt	002ffa40	sdata/sbss
_BoltDebris.eh	00295d0c	sdata/sbss
_BoltHitParts.eh	00295e5c	sdata/sbss
_BombGenerator_PlayerBomb	00301ec0	sdata/sbss
_BonusArea	0032e130	sdata/sbss
_BonusCoinTarget	00301ec8	sdata/sbss
_BonusCoinTotal	00301ecc	sdata/sbss
_BonusScore	00301edc	sdata/sbss
_BonusTimer	003450b8	sdata/sbss
_BonusWinFlag	00301ed8	sdata/sbss
_BonusWinner	002d2174	data
_Bonus_DrawMiniKit.eh	0029628c	sdata/sbss
_Bonus_LoadMiniKits.eh	0029631c	sdata/sbss
_Bonus_MiniKit	00301ee8	sdata/sbss
_BoundingBoxToLine.eh	002ba970	sdata/sbss
_BountyHunterIDList	00332b68	sdata/sbss
_BountyHunterPanelHint	0070887c	bss
_BrickCurPos	00338fec	sdata/sbss
_BrickItems	0033b398	sdata/sbss
_BrickShelfIds	00339040	sdata/sbss
_BuildCamSpaceClipPlanes.eh	002cb878	sdata/sbss
_BuildItHint	007088a4	bss
_BuildItPushAwayFromEnd.eh	00296628	sdata/sbss
_BuildIt_Find.eh	002963bc	sdata/sbss
_BuildIt_FindNearest.eh	002964a4	sdata/sbss
_BuildIt_Finish.eh	00296414	sdata/sbss
_BuildIt_SetToEnd.eh	00296550	sdata/sbss
_BuildIt_TurnOff.eh	002963e8	sdata/sbss
_BuildIts_Configure.eh	00296730	sdata/sbss
_BuildIts_Draw.eh	002964e0	sdata/sbss
_BuildIts_Reset.eh	0029643c	sdata/sbss
_BuildIts_UpdateAfterCharacters.eh	0029679c	sdata/sbss
_BuildRippleMtx.eh	0029a048	sdata/sbss
_BuildUpDone	00332d78	sdata/sbss
_BuildUpScale	00332d7c	sdata/sbss
_BuildUpTotal	00332d80	sdata/sbss
_BuildWorldSpaceClipPlanes.eh	002cb8e8	sdata/sbss
_BurnoutApply.eh	0029a0cc	sdata/sbss
_CAMLOOKROTDEGX	002d2268	data
_CAMLOOKROTDEGY	002d2264	data
_CAMLOOKROTPUSH	006fec5c	bss
_CAMSHAKEOFFSETSEEK	002d22a4	data
_CAMSHAKETARGETSEEK	002d22a8	data
